연도,학제,학교명,학교상태,본분교,시도,시군구,설립,주야구분,주소,우편번호,전화번호,팩스번호,홈페이지,입학정원,지원자,입학자
2020,특수대학원,원광대학교 보건·보완의학대학원,기존,본교,전북,전북 익산시,사립,야간,"전라북도 익산시 익산대로 460 (신동, 원광대학교)",54538,063-850-5114        ,063-850-6666        ,cms.wonkwang.ac.kr/hcmed/,40 ,31 ,24 
2020,특수대학원,원광대학교 식품산업기술대학원,폐교,본교,전북,전북 익산시,사립,야간,"전라북도 익산시 익산대로 460 (신동, 원광대학교)",54538,063-850-5114        ,063-850-6666        ,cms.wonkwang.ac.kr/itfs/,0 ,0 ,0 
2020,대학교,위덕대학교,기존,본교,경북,경북 경주시,사립,주야간,"경상북도 경주시 강동면 동해대로 261 (유금리, 위덕대학교)",38004,054-760-1114,054-760-1229,www.uu.ac.kr,780 ,2925 ,783 
2020,일반대학원,위덕대학교 대학원,기존,본교,경북,경북 경주시,사립,주간,"경상북도 경주시 강동면 동해대로 261 (유금리, 위덕대학교)",38004,054-760-1081,054-760-1089,grad.uu.ac.kr/,58 ,55 ,42 
2020,특수대학원,위덕대학교 경영대학원,기존,본교,경북,경북 경주시,사립,야간,"경상북도 경주시 강동면 동해대로 261 (유금리, 위덕대학교)",38004,054-760-1081,054-760-1089,grad.uu.ac.kr/,15 ,13 ,7 
2020,특수대학원,위덕대학교 교육대학원,기존,본교,경북,경북 경주시,사립,야간,"경상북도 경주시 강동면 동해대로 261 (유금리, 위덕대학교)",38004,054-760-1081,054-760-1089,grad.uu.ac.kr/,30 ,37 ,25 
2020,특수대학원,위덕대학교 불교대학원,기존,본교,경북,경북 경주시,사립,야간,"경상북도 경주시 강동면 동해대로 261 (유금리, 위덕대학교)",38004,054-760-1081,054-760-1089,grad.uu.ac.kr/,10 ,10 ,10 
2020,특수대학원,위덕대학교 사회복지대학원,기존,본교,경북,경북 경주시,사립,야간,"경상북도 경주시 강동면 동해대로 261 (유금리, 위덕대학교)",38004,054-760-1081,054-760-1089, grad.uu.ac.kr/,30 ,35 ,26 
2020,대학교,을지대학교,기존,본교,대전,대전 중구,사립,주간,"대전광역시 중구 계룡로771번길 77 (목동, 을지대학교대전캠퍼스)",34824,042-259-1500,042-259-1539,www.eulji.ac.kr,147 ,2785 ,162 
2020,대학교,을지대학교,기존,제2캠퍼스,경기,경기 성남시,사립,주간,"경기도 성남시 수정구 산성대로 553 (양지동, 을지대학교)",13135,031-740-7114,031-740-7195,www.eulji.ac.kr,882 ,11930 ,934 
2020,일반대학원,을지대학교일반대학원,기존,본교,대전,대전 중구,사립,주간,"대전광역시 중구 계룡로771번길 77 (목동, 을지대학교대전캠퍼스)",34824,042-259-1500        ,042-259-1539        ,www.eulji.ac.kr,102 ,131 ,105 
2020,특수대학원,을지대학교보건대학원,기존,본교,대전,대전 중구,사립,야간,"대전광역시 중구 계룡로771번길 77 (목동, 을지대학교대전캠퍼스)",34824,042-259-1500        ,042-259-1539        ,gsph.eulji.ac.kr,20 ,19 ,15 
2020,특수대학원,을지대학교임상간호대학원,기존,본교,대전,대전 중구,사립,야간,"대전광역시 중구 계룡로771번길 77 (목동, 을지대학교대전캠퍼스)",34824,042-259-1500        ,042-259-1539        ,www.eulji.ac.kr,15 ,14 ,10 
2020,대학교,이화여자대학교,기존,본교,서울,서울 서대문구,사립,주간,"서울특별시 서대문구 이화여대길 52 (대현동, 이화여자대학교)",3760,02-3277-2114        ,02-3277-3301,www.ewha.ac.kr,3027 ,30191 ,3367 
2020,일반대학원,이화여자대학교 대학원,기존,본교,서울,서울 서대문구,사립,주간,"서울특별시 서대문구 이화여대길 52 (대현동, 이화여자대학교)",3760,02-3277-3088        ,02-3277-2907        ,http://graduate.ewha.ac.kr   ,1524 ,2982 ,1350 
2020,특수대학원,이화여자대학교 교육대학원,기존,본교,서울,서울 서대문구,사립,야간,"서울특별시 서대문구 이화여대길 52 (대현동, 이화여자대학교)",3760,02-3277-2119,02-3277-2841        ,http://ged.ewha.ac.kr   ,396 ,1324 ,404 
2020,전문대학원,이화여자대학교 국제대학원,기존,본교,서울,서울 서대문구,사립,주간,"서울특별시 서대문구 이화여대길 52 (대현동, 이화여자대학교)",3760,02-3277-3652        ,02-365-0942         ,http://gsis.ewha.ac.kr/ ,84 ,212 ,92 
2020,특수대학원,이화여자대학교 디자인대학원,기존,본교,서울,서울 서대문구,사립,야간,"서울특별시 서대문구 이화여대길 52 (대현동, 이화여자대학교)",3760,02-3277-6833,02-3277-2842        ,http://gsd.ewha.ac.kr ,125 ,116 ,56 
2020,특수대학원,이화여자대학교 사회복지대학원,기존,본교,서울,서울 서대문구,사립,야간,"서울특별시 서대문구 이화여대길 52 (대현동, 이화여자대학교)",3760,02-3277-4530,02-3277-4531        ,http://gsw.ewha.ac.kr,50 ,74 ,51 
2020,특수대학원,이화여자대학교 신학대학원,기존,본교,서울,서울 서대문구,사립,야간,"서울특별시 서대문구 이화여대길 52 (대현동, 이화여자대학교)",3760,02-3277-3733       ,02-3277-3734        ,http://my.ewha.ac.kr/thewha/ ,30 ,38 ,28 
2020,특수대학원,이화여자대학교 정책과학대학원,기존,본교,서울,서울 서대문구,사립,야간,"서울특별시 서대문구 이화여대길 52 (대현동, 이화여자대학교)",3760,02-3277-3735        ,02-3277-2783        ,http://my.ewha.ac.kr/gspsewha ,60 ,76 ,39 
2020,전문대학원,이화여자대학교 통역번역대학원,기존,본교,서울,서울 서대문구,사립,주간,"서울특별시 서대문구 이화여대길 52 (대현동, 이화여자대학교)",3760,02-3277-3663   ,02-3277-3664        ,http://gsti.ewha.ac.kr,125 ,588 ,120 
2020,특수대학원,이화여자대학교 공연예술대학원,기존,본교,서울,서울 서대문구,사립,야간,"서울특별시 서대문구 이화여대길 52 (대현동, 이화여자대학교)",3760,02-3277-3836,  ,http://performarts.ewha.ac.kr ,80 ,125 ,61 
2020,특수대학원,이화여자대학교 임상치의학대학원,기존,본교,서울,서울 양천구,사립,야간,"서울특별시 양천구 안양천로 1071 (목동, 이화여대목동병원)",7985,02-2650-5763        ,02-2650-5764        ,http://dentist.ewha.ac.kr ,30 ,14 ,14 
2020,전문대학원,이화여자대학교 경영전문대학원,기존,본교,서울,서울 서대문구,사립,주야간,"서울특별시 서대문구 이화여대길 52 (대현동, 이화여자대학교)",3760,02-3277-3586        ,02-3277-3640     ,http://mba.ewha.ac.kr ,125 ,98 ,58 
2020,전문대학원,이화여자대학교 법학전문대학원,기존,본교,서울,서울 서대문구,사립,주간,"서울특별시 서대문구 이화여대길 52 (대현동, 이화여자대학교)",3760,02-3277-2733        ,02-3277-2848        ,http://lawschool.ewha.ac.kr/ ,120 ,401 ,109 
2020,전문대학원,이화여자대학교 의학전문대학원,폐교,본교,서울,서울 강서구,사립,주간,"서울특별시 강서구 마곡동로2길 25 (마곡동, 이화여자대학교의과대학)",7804,02-6986-6013,    ,http://www.ewhamed.ac.kr   ,0 ,0 ,0 
2020,특수대학원,이화여자대학교 외국어교육특수대학원,기존,본교,서울,서울 서대문구,사립,주간,"서울특별시 서대문구 이화여대길 52 (대현동, 이화여자대학교)",3760,02-3277-6910  ,02-3277-6911        , http://tfl.ewha.ac.kr   ,85 ,108 ,60 
2020,특수대학원,이화여자대학교 임상보건융합대학원,폐교,본교,서울,서울 서대문구,사립,야간,"서울특별시 서대문구 이화여대길 52 (대현동, 이화여자대학교)",3760,02-3277-3842,,http://gsccph.ewha.ac.kr/ ,0 ,53 ,20 
2020,특수대학원,이화여자대학교 임상바이오헬스대학원,학교명 변경,본교,서울,서울 서대문구,사립,야간,"서울특별시 서대문구 이화여대길 52 (대현동, 이화여자대학교)",3760,02-3277-3842,,,69 ,82 ,36 
2020,대학교,인제대학교,기존,본교,경남,경남 김해시,사립,주야간,"경상남도 김해시 인제로 197 (어방동, 인제대학교)",50834,055-334-7111,055-334-0712 ,www.inje.ac.kr,2168 ,11543 ,2272 
2020,대학교,인제대학교,기존,제2캠퍼스,부산,부산 부산진구,사립,주야간,"부산광역시 부산진구 복지로 75 (개금동, 부산백병원)",47392,051-894-3421        ,051-895-1864        ,www.inje.ac.kr,0 ,0 ,0 
2020,일반대학원,인제대학교 일반대학원,기존,본교,경남,경남 김해시,사립,주간,"경상남도 김해시 인제로 197 (어방동, 인제대학교)",50834,055-320-3642        ,055-336-0225        ,graduate.inje.ac.kr,387 ,511 ,372 
2020,특수대학원,인제대학교 경영대학원,기존,본교,경남,경남 김해시,사립,야간,"경상남도 김해시 인제로 197 (어방동, 인제대학교)",50834,055-320-3435        ,055-320-3473        ,homepage.inje.ac.kr/~mba,30 ,12 ,9 
2020,특수대학원,인제대학교 교육대학원,기존,본교,경남,경남 김해시,사립,야간,"경상남도 김해시 인제로 197 (어방동, 인제대학교)",50834,055-320-3485        ,055-320-3964        ,http://gse.inje.ac.kr/ ,100 ,191 ,83 
2020,특수대학원,인제대학교 보건대학원,기존,본교,부산,부산 부산진구,사립,야간,"부산광역시 부산진구 복지로 75 (개금동, 백병원)",47392,051-890-6635       ,051-896-7066        ,http://home.inje.ac.kr/~health/,50 ,68 ,60 
2020,특수대학원,인제대학교 사회복지대학원,기존,본교,경남,경남 김해시,사립,야간,"경상남도 김해시 인제로 197 (어방동, 인제대학교)",50834,055-320-3608        ,055-320-3603        ,http://homepage.inje.ac.kr/~gssw/,30 ,55 ,30 
2020,특수대학원,인제대학교 산업기술융합대학원,폐교,본교,경남,경남 김해시,사립,야간,"경상남도 김해시 인제로 197 (어방동, 인제대학교)",50834,055-320-3811,055-330-3964,http://itconvergence.inje.ac.kr/,0 ,0 ,0 
2020,특수대학원,인제대학교 산업융합대학원,기존,본교,경남,경남 김해시,사립,야간,"경상남도 김해시 인제로 197 (어방동, 인제대학교)",50834,055-320-3811,055-330-3964,http://itconvergence.inje.ac.kr/,40 ,22 ,20 
2020,대학교,인천가톨릭대학교,기존,본교,인천,인천 강화군,사립,주간,인천광역시 강화군 양도면 고려왕릉로 53-1 (도장리),23058,032-930-8000        ,032-937-8118        ,www.iccu.ac.kr,16 ,24 ,15 
2020,대학교,인천가톨릭대학교,기존,제2캠퍼스,인천,인천 연수구,사립,주간,"인천광역시 연수구 해송로 12 (송도동, 인천가톨릭대학교)",22000,032-830-7000        ,032-830-7011        ,www.iccu.ac.kr,150 ,1028 ,161 
2020,일반대학원,인천가톨릭대학교대학원,기존,본교,인천,인천 강화군,사립,주간,"인천광역시 강화군 양도면 고려왕릉로 53-1 (도장리, 인천가톨릭대학교)",23058,032-930-8000        ,032-937-8118        ,www.iccu.ac.kr,20 ,11 ,7 
2020,일반대학원,인천가톨릭대학교 일반대학원,기존,제2캠퍼스,인천,인천 연수구,사립,주간,"인천광역시 연수구 해송로 12 (송도동, 인천가톨릭대학교)",22000,032-830-7000        ,032-830-7011        ,,80 ,58 ,45 
2020,대학교,인하대학교,기존,본교,인천,인천 미추홀구,사립,주간,"인천광역시 남구 인하로 100 (용현동, 인하대학교)",22212,032-860-7114        ,,www.inha.ac.kr,3411 ,56903 ,4005 
2020,일반대학원,인하대학교대학원,기존,본교,인천,인천 미추홀구,사립,주간,"인천광역시 남구 인하로 100 (용현동, 인하대학교)",22212,032-860-8383    ,032-865-8623,grad.inha.ac.kr ,871 ,1279 ,824 
2020,특수대학원,인하대학교 경영대학원,기존,본교,인천,인천 미추홀구,사립,주야간,"인천광역시 남구 인하로 100 (용현동, 인하대학교)",22212,032-860-8403,032-863-1337        ,biz.inha.ac.kr,120 ,68 ,50 
2020,특수대학원,인하대학교교육대학원,기존,본교,인천,인천 미추홀구,사립,야간,"인천광역시 남구 인하로 100 (용현동, 인하대학교)",22212,,,edugrad.inha.ac.kr,200 ,572 ,191 
2020,전문대학원,인하대학교정보통신대학원,폐교,본교,인천,인천 미추홀구,사립,주간,"인천광역시 남구 인하로 100 (용현동, 인하대학교)",22212,032-860-8417        ,032-865-0480        ,itgrad.inha.ac.kr,0 ,0 ,0 
2020,특수대학원,인하대학교정책대학원,기존,본교,인천,인천 미추홀구,사립,야간,"인천광역시 남구 인하로 100 (용현동, 인하대학교)",22212,032-860-8406,032-863-3022,admgrad.inha.ac.kr/,90 ,76 ,76 
2020,특수대학원,인하대학교 공학대학원,기존,본교,인천,인천 미추홀구,사립,야간,"인천광역시 남구 인하로 100 (용현동, 인하대학교)",22212,,,engrad.inha.ac.kr,120 ,192 ,120 
2020,전문대학원,인하대학교 법학전문대학원,기존,본교,인천,인천 미추홀구,사립,주간,"인천광역시 남구 인하로 100 (용현동, 인하대학교)",22212,,,ils.inha.ac.kr,55 ,289 ,54 
2020,특수대학원,인하대학교 상담심리대학원,신설,본교,인천,인천 미추홀구,사립,주야간,"인천광역시 미추홀구 인하로 100 (용현동, 인하대학교)",22212,032-860-8391,032-865-8624,https://counselgrad.inha.ac.kr/user/gradpsy/,30 ,79 ,14 
2020,전문대학원,인하대학교 의학전문대학원,폐교,본교,인천,인천 미추홀구,사립,주간,"인천광역시 남구 인하로 100 (용현동, 인하대학교)",22212,032-860-9802,032-885-8302        ,http://medicine.inha.ac.kr,0 ,0 ,0 
2020,전문대학원,인하대학교 물류전문대학원,기존,본교,인천,인천 미추홀구,사립,주야간,"인천광역시 남구 인하로 100 (용현동, 인하대학교)",22212,032-860-7114        ,,logistics.inha.ac.kr,100 ,93 ,63 
2020,전문대학원,인하대학교 제조혁신전문대학원,신설,본교,인천,인천 미추홀구,사립,주간,"인천광역시 미추홀구 인하로 100 (용현동, 인하대학교)",22212,032-860-8417,,https://imis.inha.ac.kr/user/manu/,30 ,42 ,24 
2020,대학교,장로회신학대학교,기존,본교,서울,서울 광진구,사립,주간,"서울특별시 광진구 광장로5길 25-1 (광장동, 장로회신학대학교)",4965,02-450-0700         ,,www.puts.ac.kr,150 ,535 ,157 
2020,일반대학원,장로회신학대학교 일반대학원,기존,본교,서울,서울 광진구,사립,주간,"서울특별시 광진구 광장로5길 25-1 (광장동, 장로회신학대학교)",4965,02-450-0700         ,,www.puts.ac.kr,156 ,230 ,152 
2020,특수대학원,장로회신학대학교 교육대학원,기존,본교,서울,서울 광진구,사립,야간,"서울특별시 광진구 광장로5길 25-1 (광장동, 장로회신학대학교)",4965,,,www.puts.ac.kr,31 ,37 ,30 
2020,특수대학원,장로회신학대학교 교회음악대학원,기존,본교,서울,서울 광진구,사립,야간,"서울특별시 광진구 광장로5길 25-1 (광장동, 장로회신학대학교)",4965,,,www.puts.ac.kr,18 ,25 ,18 
2020,특수대학원,장로회신학대학교 세계선교대학원,기존,본교,서울,서울 광진구,사립,야간,"서울특별시 광진구 광장로5길 25-1 (광장동, 장로회신학대학교)",4965,02-450-0700         ,,www.puts.ac.kr,0 ,0 ,0 
2020,특수대학원,장로회신학대학교 신학대학원,기존,본교,서울,서울 광진구,사립,주간,"서울특별시 광진구 광장로5길 25-1 (광장동, 장로회신학대학교)",4965,02-450-0700         ,,www.puts.ac.kr,264 ,496 ,275 
2020,전문대학원,장로회신학대학교 목회전문대학원,기존,본교,서울,서울 광진구,사립,주간,"서울특별시 광진구 광장로5길 25-1 (광장동, 장로회신학대학교)",4965,02-450-0700         ,,www.puts.ac.kr,73 ,152 ,73 
2020,특수대학원,장로회신학대학교 기독교와사회대학원,기존,본교,서울,서울 광진구,사립,주야간,"서울특별시 광진구 광장로5길 25-1 (광장동, 장로회신학대학교)",4965,,,http://www.puts.ac.kr,50 ,36 ,25 
2020,대학교,전주대학교,기존,본교,전북,전북 전주시,사립,주야간,"전라북도 전주시 완산구 천잠로 303 (효자동2가, 전주대학교)",55069,1577-7177 ,063-220-2464        ,www.jj.ac.kr,2512 ,15788 ,2806 
2020,일반대학원,전주대학교 일반대학원,기존,본교,전북,전북 전주시,사립,주간,"전라북도 전주시 완산구 천잠로 303 (효자동2가, 전주대학교)",55069,1577-7177  ,063-220-2464        ,www.jj.ac.kr,130 ,443 ,325 
2020,특수대학원,전주대학교 경영대학원,폐교,본교,전북,전북 전주시,사립,야간,"전라북도 전주시 완산구 천잠로 303 (효자동2가, 전주대학교)",55069,063-220-2114        ,063-220-2464        ,www.jj.ac.kr,0 ,0 ,0 
2020,특수대학원,전주대학교 경영행정대학원,기존,본교,전북,전북 전주시,사립,야간,"전라북도 전주시 완산구 천잠로 303 (효자동2가, 전주대학교)",55069,1577-7177,063-220-2464,www.jj.ac.kr,48 ,40 ,36 
2020,특수대학원,전주대학교 교육대학원,기존,본교,전북,전북 전주시,사립,야간,"전라북도 전주시 완산구 천잠로 303 (효자동2가, 전주대학교)",55069,1577-7177   ,063-220-2464        ,www.jj.ac.kr/,88 ,89 ,72 
2020,특수대학원,전주대학교 선교신학대학원,기존,본교,전북,전북 전주시,사립,야간,"전라북도 전주시 완산구 천잠로 303 (효자동2가, 전주대학교)",55069,1577-7177,063-220-2464        ,www.jj.ac.kr,25 ,33 ,24 
2020,특수대학원,전주대학교 행정대학원,폐교,본교,전북,전북 전주시,사립,야간,"전라북도 전주시 완산구 천잠로 303 (효자동2가, 전주대학교)",55069,1577-7177,063-220-2464        ,"www.jj,ac.kr",0 ,0 ,0 
2020,특수대학원,전주대학교 문화산업대학원,기존,본교,전북,전북 전주시,사립,야간,"전라북도 전주시 완산구 천잠로 303 (효자동2가, 전주대학교)",55069,1577-7177,063-220-2464        ,www.jj.ac.kr,25 ,64 ,50 
2020,특수대학원,전주대학교 대체의학대학원,폐교,본교,전북,전북 전주시,사립,야간,"전라북도 전주시 완산구 천잠로 303 (효자동2가, 전주대학교)",55069,1577-7177,063-220-2464        ,www.jj.ac.kr,0 ,0 ,0 
2020,특수대학원,전주대학교 부동산대학원,폐교,본교,전북,전북 전주시,사립,야간,"전라북도 전주시 완산구 천잠로 303 (효자동2가, 전주대학교)",55069,1577-7177,063-220-2464,www.jj.ac.kr,0 ,2 ,2 
2020,특수대학원,전주대학교 보건복지대학원,신설,본교,전북,전북 전주시,사립,야간,"전라북도 전주시 완산구 천잠로 303 (효자동2가, 전주대학교)",55069,1577-7177,063-220-2464,www.jj.ac.kr,30 ,9 ,7 
2020,특수대학원,전주대학교 상담심리대학원,기존,본교,전북,전북 전주시,사립,야간,"전라북도 전주시 완산구 천잠로 303 (효자동2가, 전주대학교)",55069,1577-7177,063-220-2464,www.jj.ac.kr,40 ,51 ,33 
2020,대학교,조선대학교,기존,본교,광주,광주 동구,사립,주야간,"광주광역시 동구 필문대로 309 (서석동, 조선대학교)",61452,062-230-7114,062-232-8834,www.chosun.ac.kr,4324 ,25039 ,4744 
2020,일반대학원,조선대학교대학원,기존,본교,광주,광주 동구,사립,주간,"광주광역시 동구 필문대로 309 (서석동, 조선대학교)",61452,062-230-6401,062-608-5239,www.chosun.ac.kr/~grad/,638 ,636 ,513 
2020,특수대학원,조선대학교경영대학원,기존,본교,광주,광주 동구,사립,야간,"광주광역시 동구 필문대로 309 (서석동, 조선대학교)",61452,062-230-7038,062-225-5944,www.chosun.ac.kr/~gsba/,38 ,14 ,11 
2020,특수대학원,조선대학교교육대학원,기존,본교,광주,광주 동구,사립,야간+계절제,"광주광역시 동구 필문대로 309 (서석동, 조선대학교)",61452,062-230-6421,062-232-8408,www.chosun.ac.kr/~edu,200 ,160 ,127 
2020,특수대학원,조선대학교디자인대학원,기존,본교,광주,광주 동구,사립,야간,"광주광역시 동구 필문대로 309 (서석동, 조선대학교)",61452,062-230-6142,062-232-6640,www.chosun.ac.kr/~gsd/,18 ,9 ,8 
2020,특수대학원,조선대학교 보건대학원,기존,본교,광주,광주 동구,사립,야간,"광주광역시 동구 필문대로 309 (서석동, 조선대학교)",61452,062-230-6366,062-608-5264,www.chosun.ac.kr/~ehs14/,45 ,22 ,20 
2020,특수대학원,조선대학교 임상약학대학원,기존,본교,광주,광주 동구,사립,야간,"광주광역시 동구 필문대로 309 (서석동, 조선대학교)",61452,062-230-6360,062-222-5414,www.chosun.ac.kr/clinicalpharm/,21 ,9 ,9 
2020,특수대학원,조선대학교정책대학원,기존,본교,광주,광주 동구,사립,야간,"광주광역시 동구 필문대로 309 (서석동, 조선대학교)",61452,062-230-6671,062-608-5342,www.chosun.ac.kr/~gsp/,65 ,43 ,39 
2020,전문대학원,조선대학교 의학전문대학원,폐교,본교,광주,광주 동구,사립,주간,"광주광역시 동구 필문대로 309 (서석동, 조선대학교)",61452,062-230-6392~6,062-232-9213,www.chosun.ac.kr/medical/,0 ,0 ,0 
2020,전문대학원,조선대학교 치의학전문대학원,폐교,본교,광주,광주 동구,사립,주간,"광주광역시 동구 필문대로 309 (서석동, 조선대학교)",61452,062-230-6865,062-232-6896,www.chosun.ac.kr/dentistry/,0 ,0 ,0 
2020,특수대학원,조선대학교 산업기술융합대학원,폐교,본교,광주,광주 동구,사립,야간,"광주광역시 동구 필문대로 309 (서석동, 조선대학교)",61452,062-232-6432,062-232-9065,www.chosun.ac.kr/~gi,0 ,7 ,5 
2020,특수대학원,조선대학교 산업기술창업대학원,학교명 변경,본교,광주,광주 동구,사립,야간,"광주광역시 동구 필문대로 309 (서석동, 조선대학교)",61452,062-232-6432,062-232-9065,www.chosun.ac.kr/user/indexMain.do?siteId=gi,33 ,12 ,6 
2020,대학교,중부대학교,기존,본교,충남,충남 금산군,사립,주간,"충청남도 금산군 추부면 대학로 201 (마전리, 중부대학교)",32713,041-750-6500        ,041-750-6060        ,www.joongbu.ac.kr,1945 ,15020 ,2141 
2020,일반대학원,중부대학교일반대학원,기존,본교,충남,충남 금산군,사립,주간,"충청남도 금산군 추부면 대학로 201 (마전리, 중부대학교)",32713,041-750-6500 ,041-750-6060        ,www.joongbu.ac.kr/grad,58 ,249 ,180 
2020,특수대학원,중부대학교교육대학원,기존,본교,충남,충남 금산군,사립,야간,"충청남도 금산군 추부면 대학로 201 (마전리, 중부대학교)",32713,041-750-6500      ,041-750-6060        ,www.joongbu.ac.kr/grad,80 ,124 ,73 
2020,특수대학원,중부대학교원격대학원,기존,본교,충남,충남 금산군,사립,원격,"충청남도 금산군 추부면 대학로 201 (마전리, 중부대학교)",32713,041-750-6500        ,041-750-6060        ,cyber.joongbu.ac.kr,280 ,442 ,296 
2020,특수대학원,중부대학교인문산업대학원,기존,본교,충남,충남 금산군,사립,야간,"충청남도 금산군 추부면 대학로 201 (마전리, 중부대학교)",32713,041-750-6500,041-750-6060        ,www.joongbu.ac.kr/grad,131 ,187 ,156 
2020,대학교,중앙대학교 서울캠퍼스,기존,본교,서울,서울 동작구,사립,주야간,"서울특별시 동작구 흑석로 84 (흑석동, 중앙대학교)",6974,02-820-5114         ,,www.cau.ac.kr,3150 ,81757 ,3940 
2020,대학교,중앙대학교 안성캠퍼스,기존,제2캠퍼스,경기,경기 안성시,사립,주야간,"경기도 안성시 대덕면 서동대로 4726 (내리, 중앙대학교)",17546,031-670-3114        ,,www.cau.ac.kr,1168 ,10990 ,1277 
2020,일반대학원,중앙대학교 대학원,기존,본교,서울,서울 동작구,사립,주간,"서울특별시 동작구 흑석로 84 (흑석동, 중앙대학교)",6974,02-820-5024,02-812-7261         ,caugs.cau.ac.kr/,1149 ,3002 ,1555 
2020,일반대학원,중앙대학교 대학원,기존,제2캠퍼스,경기,경기 안성시,사립,주간,"경기도 안성시 대덕면 서동대로 4726 (내리, 중앙대학교)",17546,02-820-5024         ,02-812-7261         ,caugs.cau.ac.kr,190 ,155 ,126 
2020,특수대학원,중앙대학교 건설대학원,기존,본교,서울,서울 동작구,사립,야간,"서울특별시 동작구 흑석로 84 (흑석동, 중앙대학교)",6974,02-820-5056         ,02-812-8331         ,www.caugsce.org/wordpress/,55 ,35 ,23 
2020,특수대학원,중앙대학교 교육대학원,기존,본교,서울,서울 동작구,사립,야간,"서울특별시 동작구 흑석로 84 (흑석동, 중앙대학교)",6974,02-820-5083,02-815-4467 ,gse.cau.ac.kr/,210 ,711 ,185 
2020,전문대학원,중앙대학교 국제대학원,기존,본교,서울,서울 동작구,사립,주간,"서울특별시 동작구 흑석로 84 (흑석동, 중앙대학교)",6974,02-820-5623         ,02-827-0155         ,gsis.cau.ac.kr/,68 ,370 ,84 
2020,특수대학원,중앙대학교 사회개발대학원,폐교,본교,서울,서울 동작구,사립,야간,"서울특별시 동작구 흑석로 84 (흑석동, 중앙대학교)",6974,02-820-5032         ,02-815-1260         ,,0 ,0 ,0 
2020,특수대학원,중앙대학교 사회복지대학원,기존,본교,서울,서울 동작구,사립,야간,"서울특별시 동작구 흑석로 84 (흑석동, 중앙대학교)",6974,02-820-5032,02-815-1260,causd.cau.ac.kr/,70 ,101 ,50 
2020,특수대학원,중앙대학교 신문방송대학원,기존,본교,서울,서울 동작구,사립,야간,"서울특별시 동작구 흑석로 84 (흑석동, 중앙대학교)",6974,02-820-5051         ,     ,shinbang.cau.ac.kr,69 ,77 ,59 
2020,특수대학원,중앙대학교 예술대학원,기존,본교,서울,서울 동작구,사립,야간,"서울특별시 동작구 흑석로 84 (흑석동, 중앙대학교)",6974,02-820-5461        ,      ,gsa.cau.ac.kr/,125 ,210 ,129 
2020,특수대학원,중앙대학교 정보대학원,폐교,본교,서울,서울 동작구,사립,야간,"서울특별시 동작구 흑석로 84 (흑석동, 중앙대학교)",6974,02-820-5056,         ,,0 ,0 ,0 
2020,특수대학원,중앙대학교 행정대학원,기존,본교,서울,서울 동작구,사립,야간,"서울특별시 동작구 흑석로 84 (흑석동, 중앙대학교)",6974,02-820-5066         ,      ,gspa.cau.ac.kr/,50 ,76 ,46 
2020,특수대학원,중앙대학교 의약식품대학원,폐교,본교,서울,서울 동작구,사립,야간,"서울특별시 동작구 흑석로 84 (흑석동, 중앙대학교)",6974,02-820-5589,,pharm.cau.ac.kr,0 ,0 ,0 
2020,전문대학원,중앙대학교 첨단영상대학원,기존,본교,서울,서울 동작구,사립,주간,"서울특별시 동작구 흑석로 84 (흑석동, 중앙대학교)",6974,02-820-5408,       ,www.gsaim.cau.ac.kr/,90 ,249 ,120 
2020,전문대학원,중앙대학교 경영전문대학원,기존,본교,서울,서울 동작구,사립,주야간,"서울특별시 동작구 흑석로 84 (흑석동, 중앙대학교)",6974,02-820-5036,02-812-4337   ,mba.cau.ac.kr,80 ,112 ,61 
2020,전문대학원,중앙대학교 법학전문대학원,기존,본교,서울,서울 동작구,사립,주간,"서울특별시 동작구 흑석로 84 (흑석동, 중앙대학교)",6974,02-820-5424,02-816-6760         ,law.cau.ac.kr,60 ,450 ,59 
2020,전문대학원,중앙대학교 글로벌대학원,폐교,본교,서울,서울 동작구,사립,주간,"서울특별시 동작구 흑석로 84 (흑석동, 중앙대학교)",6974,02-820-5114,,,0 ,0 ,0 
2020,특수대학원,중앙대학교 국악교육대학원,기존,제2캠퍼스,경기,경기 안성시,사립,계절제,"경기도 안성시 대덕면 서동대로 4726 (내리, 중앙대학교)",17546,031-670-4813        ,031-676-9232        ,caugugak.com,40 ,32 ,12 
2020,전문대학원,중앙대학교 의학전문대학원,폐교,본교,서울,서울 동작구,사립,주간,"서울특별시 동작구 흑석로 84 (흑석동, 중앙대학교)",6974,02-820-5635,,med.cau.ac.kr,0 ,0 ,0 
2020,특수대학원,중앙대학교 글로벌인적자원개발대학원,기존,본교,서울,서울 동작구,사립,야간,"서울특별시 동작구 흑석로 84 (흑석동, 중앙대학교)",6974,02-820-5405,02-815-1260         ,ghrd.cau.ac.kr/,80 ,107 ,75 
2020,특수대학원,중앙대학교 산업창업경영대학원,기존,제2캠퍼스,경기,경기 안성시,사립,야간,"경기도 안성시 대덕면 서동대로 4726 (내리, 중앙대학교)",17546,031-670-3008        ,  ,iem.cau.ac.kr,75 ,71 ,47 
2020,특수대학원,중앙대학교 건강간호대학원,기존,본교,서울,서울 동작구,사립,야간,"서울특별시 동작구 흑석로 84 (흑석동, 중앙대학교)",6974,02-820-5962       ,02-824-7961         ,gsn.cau.ac.kr/,50 ,120 ,41 
