연도,학제,학교명,학교상태,본분교,시도,시군구,설립,주야구분,주소,우편번호,전화번호,팩스번호,홈페이지,입학정원,지원자,입학자
2019,전문대학원,영남대학교 법학전문대학원,기존,본교,경북,경북 경산시,사립,주간,"경상북도 경산시 대학로 280 (대동, 영남대학교)",38541,053-810-2694,053-810-4787        ,lawschool.yu.ac.kr,76 ,490 ,71 
2019,전문대학원,영남대학교 의학전문대학원,폐교,본교,대구,대구 남구,사립,주간,"대구광역시 남구 현충로 170 (대명동, 영남대학교)",42415,053-640-6815    ,053-652-1176  ,yumc.yu.ac.kr,0 ,0 ,0 
2019,특수대학원,영남대학교 문화예술디자인대학원,기존,본교,대구,대구 남구,사립,야간,"대구광역시 남구 현충로 170 (대명동, 영남대학교(병원),영남이공대학교)",42415,053-810-4913,053-621-5346  ,gsart.yu.ac.kr,25 ,19 ,14 
2019,특수대학원,영남대학교 박정희새마을대학원,기존,본교,경북,경북 경산시,사립,주간,"경상북도 경산시 대학로 280 (대동, 영남대학교)",38541,053-810-1318,053-810-2055,pspsk.yu.ac.kr,20 ,171 ,49 
2019,대학교,영남신학대학교,기존,본교,경북,경북 경산시,사립,주간,"경상북도 경산시 진량읍 봉회1길 26 (봉회리, 영남신학대학교)",38451,053-850-0500        ,053-852-9815        ,www.ytus.ac.kr,115 ,226 ,129 
2019,일반대학원,영남신학대학교대학원,기존,본교,경북,경북 경산시,사립,주간,"경상북도 경산시 진량읍 봉회1길 26 (봉회리, 영남신학대학교)",38451,053-850-0500        ,053-852-9815        ,www.ytus.ac.kr,22 ,25 ,23 
2019,특수대학원,영남신학대학교사회복지대학원,기존,본교,경북,경북 경산시,사립,야간,"경상북도 경산시 진량읍 봉회1길 26 (봉회리, 영남신학대학교)",38451,053-850-0500        ,053-852-9815        ,www.ytus.ac.kr,4 ,4 ,4 
2019,특수대학원,영남신학대학교신학대학원,기존,본교,경북,경북 경산시,사립,주간,"경상북도 경산시 진량읍 봉회1길 26 (봉회리, 영남신학대학교)",38451,053-850-0500        ,053-852-9815        ,www.ytus.ac.kr,74 ,78 ,72 
2019,특수대학원,영남신학대학교 상담대학원,기존,본교,경북,경북 경산시,사립,주간,"경상북도 경산시 진량읍 봉회1길 26 (봉회리, 영남신학대학교)",38451,053-850-0500,053-852-9815,www.ytus.ac.kr,7 ,11 ,10 
2019,특수대학원,영남신학대학교 성서신학대학원,기존,본교,경북,경북 경산시,사립,주간,"경상북도 경산시 진량읍 봉회1길 26 (봉회리, 영남신학대학교)",38451,053-850-0500,053-852-9815,www.ytus.ac.kr,4 ,7 ,5 
2019,특수대학원,영남신학대학교 북방선교대학원,기존,본교,경북,경북 경산시,사립,주간,"경상북도 경산시 진량읍 봉회1길 26 (봉회리, 영남신학대학교)",38451,053-850-0500,053-852-9815,www.ytus.ac.kr,4 ,2 ,2 
2019,특수대학원,영남신학대학교 융복합목회실천신학대학원,기존,본교,경북,경북 경산시,사립,주간,"경상북도 경산시 진량읍 봉회1길 26 (봉회리, 영남신학대학교)",38451,053-850-0500,053-852-9815,www.ytus.ac.kr,9 ,0 ,0 
2019,대학교,유원대학교,기존,본교,충북,충북 영동군,사립,주간,"충청북도 영동군 영동읍 대학로 310 (설계리, U1대학교)",29131,043-740-1114        ,043-740-1249,www.u1.ac.kr,970 ,5320 ,1000 
2019,특수대학원,유원대학교산업정보대학원,기존,본교,충북,충북 영동군,사립,야간,"충청북도 영동군 영동읍 대학로 310 (설계리, U1대학교)",29131,043-740-1310        ,043-740-1319        ,www.u1.ac.kr,30 ,40 ,37 
2019,대학교,영산선학대학교,기존,본교,전남,전남 영광군,사립,주간,전라남도 영광군 백수읍 성지로 1357 (길용리),57026,061-350-6015        ,061-350-6040        ,www.youngsan.ac.kr,50 ,5 ,5 
2019,대학교,용인대학교,기존,본교,경기,경기 용인시,사립,주야간,"경기도 용인시 처인구 용인대학로 134 (삼가동, 용인대학교)",17092,031-332-6471        ,031-332-6479        ,www.yongin.ac.kr,1403 ,14389 ,1595 
2019,일반대학원,용인대학교일반대학원,기존,본교,경기,경기 용인시,사립,주간,"경기도 용인시 처인구 용인대학로 134 (삼가동, 용인대학교)",17092,031-332-6471        ,031-332-6479        ,www.yongin.ac.kr,84 ,127 ,100 
2019,특수대학원,용인대학교경영대학원,기존,본교,경기,경기 용인시,사립,야간,"경기도 용인시 처인구 용인대학로 134 (삼가동, 용인대학교)",17092,,,www.yongin.ac.kr,20 ,42 ,16 
2019,특수대학원,용인대학교교육대학원,기존,본교,경기,경기 용인시,사립,야간,"경기도 용인시 처인구 용인대학로 134 (삼가동, 용인대학교)",17092,031-332-6471        ,031-332-6479        ,www.yongin.ac.kr,127 ,113 ,78 
2019,특수대학원,용인대학교 문화예술대학원,기존,본교,경기,경기 용인시,사립,주간,"경기도 용인시 처인구 용인대학로 134 (삼가동, 용인대학교)",17092,031-332-6471        ,031-332-6479        ,www.yongin.ac.kr,27 ,47 ,24 
2019,특수대학원,용인대학교예술대학원,폐교,본교,경기,경기 용인시,사립,주간,"경기도 용인시 처인구 용인대학로 134 (삼가동, 용인대학교)",17092,031-332-6471        ,031-332-6479        ,www.yongin.ac.kr,0 ,0 ,0 
2019,특수대학원,용인대학교체육과학대학원,폐교,본교,경기,경기 용인시,사립,야간,"경기도 용인시 처인구 용인대학로 134 (삼가동, 용인대학교)",17092,031-332-6471        ,031-332-6479        ,www.yongin.ac.kr,0 ,0 ,0 
2019,특수대학원,용인대학교 재활복지대학원,기존,본교,경기,경기 용인시,사립,야간,"경기도 용인시 처인구 용인대학로 134 (삼가동, 용인대학교)",17092,031-332-6471        ,031-332-6479        ,www.yongin.ac.kr,24 ,50 ,24 
2019,특수대학원,용인대학교재활보건과학대학원,폐교,본교,경기,경기 용인시,사립,야간,"경기도 용인시 처인구 용인대학로 134 (삼가동, 용인대학교)",17092,031-332-6471        ,031-332-6479        ,www.yongin.ac.kr,0 ,0 ,0 
2019,특수대학원,용인대학교 통일대학원,기존,본교,경기,경기 용인시,사립,주간,"경기도 용인시 처인구 용인대학로 134 (삼가동, 용인대학교)",17092,031-332-6471,031-332-6479,www.yongin.ac.kr,30 ,13 ,11 
2019,특수대학원,용인대학교 태권도대학원,기존,본교,경기,경기 용인시,사립,야간,"경기도 용인시 처인구 용인대학로 134 (삼가동, 용인대학교)",17092,031-332-6471        ,031-332-6479        ,www.yongin.ac.kr,20 ,23 ,17 
2019,특수대학원,용인대학교 문화재대학원,폐교,본교,경기,경기 용인시,사립,주간,"경기도 용인시 처인구 용인대학로 134 (삼가동, 용인대학교)",17092,031-332-6471        ,031-332-6479        ,www.yongin.ac.kr,0 ,0 ,0 
2019,특수대학원,용인대학교 스포츠웰니스산업대학원,기존,본교,경기,경기 용인시,사립,야간,"경기도 용인시 처인구 용인대학로 134 (삼가동, 용인대학교)",17092,031-332-6471,031-332-6479,www.yongin.ac.kr,27 ,34 ,22 
2019,대학교,우석대학교,기존,본교,전북,전북 완주군,사립,주야간,"전라북도 완주군 삼례읍 삼례로 443 (후정리, 우석대학교)",55338,063-290-1114,063-291-9312,www.woosuk.ac.kr,1715 ,11535 ,1852 
2019,일반대학원,우석대학교 일반대학원,기존,본교,전북,전북 완주군,사립,주간,"전라북도 완주군 삼례읍 삼례로 443 (후정리, 우석대학교)",55338,063-290-1114,063-290-1288,www.woosuk.ac.kr/woosukgraduate.do,96 ,451 ,403 
2019,특수대학원,우석대학교 교육대학원,기존,본교,전북,전북 완주군,사립,계절제,"전라북도 완주군 삼례읍 삼례로 443 (후정리, 우석대학교)",55338,063-290-1114,063-290-1288,www.woosuk.ac.kr/woosukgraduate.do,110 ,139 ,66 
2019,특수대학원,우석대학교 경영행정문화대학원,기존,본교,전북,전북 완주군,사립,야간,"전라북도 완주군 삼례읍 삼례로 443 (후정리, 우석대학교)",55338,063-290-1114,063-290-1288,www.woosuk.ac.kr/woosukgraduate.do,30 ,39 ,26 
2019,특수대학원,우석대학교 국방정책대학원,기존,본교,전북,전북 완주군,사립,야간,"전라북도 완주군 삼례읍 삼례로 443 (후정리, 우석대학교)",55338,063-290-1114,063-290-1288,www.woosuk.ac.kr/woosukgraduate.do,25 ,23 ,20 
2019,대학교,울산대학교,기존,본교,울산,울산 남구,사립,주야간,"울산광역시 남구 대학로 93 (무거동, 울산대학교)",44610,052-277-3101,052-277-3419,www.ulsan.ac.kr,2732 ,17704 ,2932 
2019,일반대학원,울산대학교 대학원,기존,본교,울산,울산 남구,사립,주간,"울산광역시 남구 대학로 93 (무거동, 울산대학교)",44610,052-259-2083        ,052-259-2771        ,grad.ulsan.ac.kr,542 ,757 ,595 
2019,특수대학원,울산대학교 경영대학원,기존,본교,울산,울산 남구,사립,야간,"울산광역시 남구 대학로 93 (무거동, 울산대학교)",44610,052-259-2094        ,052-277-3115,mba.ulsan.ac.kr/,75 ,87 ,70 
2019,특수대학원,울산대학교 교육대학원,기존,본교,울산,울산 남구,사립,야간,"울산광역시 남구 대학로 93 (무거동, 울산대학교)",44610,052-259-2091        ,052-277-1715        ,edu.ulsan.ac.kr/,119 ,157 ,98 
2019,특수대학원,울산대학교 산업대학원,기존,본교,울산,울산 남구,사립,야간,"울산광역시 남구 대학로 93 (무거동, 울산대학교)",44610,052-259-2685        ,052-259-1420,industry.ulsan.ac.kr,147 ,298 ,157 
2019,특수대학원,울산대학교 정책대학원,기존,본교,울산,울산 남구,사립,야간,"울산광역시 남구 대학로 93 (무거동, 울산대학교)",44610,052-259-2099        ,052-259-2466        ,gspp.ulsan.ac.kr,75 ,82 ,56 
2019,대학교,원광대학교,기존,본교,전북,전북 익산시,사립,주야간,"전라북도 익산시 익산대로 460 (신동, 원광대학교)",54538,063-850-5114        ,063-850-6666        ,www.wonkwang.ac.kr,3526 ,22091 ,3718 
2019,일반대학원,원광대학교 대학원,기존,본교,전북,전북 익산시,사립,주간,"전라북도 익산시 익산대로 460 (신동, 원광대학교)",54538,063-850-5114        ,063-850-6666        ,wgs.wonkwang.ac.kr/,466 ,792 ,616 
2019,특수대학원,원광대학교 교육대학원,기존,본교,전북,전북 익산시,사립,야간,"전라북도 익산시 익산대로 460 (신동, 원광대학교)",54538,063-850-5114        ,063-850-6666        ,teacher.wonkwang.ac.kr/,75 ,93 ,53 
2019,특수대학원,원광대학교 경영대학원,기존,본교,전북,전북 익산시,사립,야간,"전라북도 익산시 익산대로 460 (신동, 원광대학교)",54538,063-850-5114        ,063-850-6666        ,gsb.wonkwang.ac.kr/,20 ,12 ,8 
2019,특수대학원,원광대학교 행정대학원,기존,본교,전북,전북 익산시,사립,야간,"전라북도 익산시 익산대로 460 (신동, 원광대학교)",54538,063-850-5114        ,063-850-6666        ,ga.wonkwang.ac.kr/,55 ,16 ,12 
2019,특수대학원,원광대학교 동양학대학원,기존,본교,전북,전북 익산시,사립,야간,"전라북도 익산시 익산대로 460 (신동, 원광대학교)",54538,063-850-5114        ,063-850-6666        ,orient.wonkwang.ac.kr/,77 ,78 ,58 
2019,전문대학원,원광대학교 한의학전문대학원,기존,본교,전북,전북 익산시,사립,주간,"전라북도 익산시 익산대로 460 (신동, 원광대학교)",54538,063-850-5114        ,063-850-6666        ,pom.wonkwang.ac.kr/,40 ,16 ,11 
2019,전문대학원,원광대학교 법학전문대학원,기존,본교,전북,전북 익산시,사립,주간,"전라북도 익산시 익산대로 460 (신동, 원광대학교)",54538,063-850-5114 ,063-850-6666     ,lawschool.wonkwang.ac.kr/,60 ,532 ,63 
2019,특수대학원,원광대학교 보건·보완의학대학원,기존,본교,전북,전북 익산시,사립,야간,"전라북도 익산시 익산대로 460 (신동, 원광대학교)",54538,063-850-5114        ,063-850-6666        ,cms.wonkwang.ac.kr/hcmed/,60 ,29 ,23 
2019,특수대학원,원광대학교 식품산업기술대학원,폐교,본교,전북,전북 익산시,사립,야간,"전라북도 익산시 익산대로 460 (신동, 원광대학교)",54538,063-850-5114        ,063-850-6666        ,cms.wonkwang.ac.kr/itfs/,0 ,0 ,0 
2019,대학교,위덕대학교,기존,본교,경북,경북 경주시,사립,주야간,"경상북도 경주시 강동면 동해대로 261 (유금리, 위덕대학교)",38004,054-760-1114,054-760-1229,www.uu.ac.kr,825 ,2877 ,801 
2019,일반대학원,위덕대학교 대학원,기존,본교,경북,경북 경주시,사립,주간,"경상북도 경주시 강동면 동해대로 261 (유금리, 위덕대학교)",38004,054-760-1081,054-760-1089,grad.uu.ac.kr/,58 ,58 ,44 
2019,특수대학원,위덕대학교 경영대학원,기존,본교,경북,경북 경주시,사립,야간,"경상북도 경주시 강동면 동해대로 261 (유금리, 위덕대학교)",38004,054-760-1081,054-760-1089,grad.uu.ac.kr/,15 ,19 ,17 
2019,특수대학원,위덕대학교 교육대학원,기존,본교,경북,경북 경주시,사립,야간,"경상북도 경주시 강동면 동해대로 261 (유금리, 위덕대학교)",38004,054-760-1081,054-760-1089,grad.uu.ac.kr/,30 ,34 ,25 
2019,특수대학원,위덕대학교 불교대학원,기존,본교,경북,경북 경주시,사립,야간,"경상북도 경주시 강동면 동해대로 261 (유금리, 위덕대학교)",38004,054-760-1081,054-760-1089,grad.uu.ac.kr/,10 ,12 ,11 
2019,특수대학원,위덕대학교 사회복지대학원,기존,본교,경북,경북 경주시,사립,야간,"경상북도 경주시 강동면 동해대로 261 (유금리, 위덕대학교)",38004,054-760-1081,054-760-1089, grad.uu.ac.kr/,30 ,30 ,21 
2019,대학교,을지대학교,기존,본교,대전,대전 중구,사립,주간,"대전광역시 중구 계룡로771번길 77 (목동, 을지대학교대전캠퍼스)",34824,042-259-1500,042-259-1539,www.eulji.ac.kr,147 ,2286 ,161 
2019,대학교,을지대학교,기존,제2캠퍼스,경기,경기 성남시,사립,주간,"경기도 성남시 수정구 산성대로 553 (양지동, 을지대학교)",13135,031-740-7114,031-740-7195,www.eulji.ac.kr,882 ,13959 ,933 
2019,일반대학원,을지대학교일반대학원,기존,본교,대전,대전 중구,사립,주간,"대전광역시 중구 계룡로771번길 77 (목동, 을지대학교대전캠퍼스)",34824,042-259-1500        ,042-259-1539        ,www.eulji.ac.kr,102 ,123 ,96 
2019,특수대학원,을지대학교보건대학원,기존,본교,대전,대전 중구,사립,야간,"대전광역시 중구 계룡로771번길 77 (목동, 을지대학교대전캠퍼스)",34824,042-259-1500        ,042-259-1539        ,gsph.eulji.ac.kr,20 ,27 ,22 
2019,특수대학원,을지대학교임상간호대학원,기존,본교,대전,대전 중구,사립,야간,"대전광역시 중구 계룡로771번길 77 (목동, 을지대학교대전캠퍼스)",34824,042-259-1500        ,042-259-1539        ,www.eulji.ac.kr,15 ,24 ,14 
2019,대학교,이화여자대학교,기존,본교,서울,서울 서대문구,사립,주간,"서울특별시 서대문구 이화여대길 52 (대현동, 이화여자대학교)",3760,02-3277-2114        ,02-3277-3301,www.ewha.ac.kr,3027 ,32766 ,3376 
2019,일반대학원,이화여자대학교 대학원,기존,본교,서울,서울 서대문구,사립,주간,"서울특별시 서대문구 이화여대길 52 (대현동, 이화여자대학교)",3760,02-3277-2157        ,02-3277-2907        ,http://graduate.ewha.ac.kr   ,1524 ,2948 ,1332 
2019,특수대학원,이화여자대학교 교육대학원,기존,본교,서울,서울 서대문구,사립,야간,"서울특별시 서대문구 이화여대길 52 (대현동, 이화여자대학교)",3760,02-3277-2118        ,02-3277-2841        ,http://ged.ewha.ac.kr   ,396 ,1285 ,424 
2019,전문대학원,이화여자대학교 국제대학원,기존,본교,서울,서울 서대문구,사립,주간,"서울특별시 서대문구 이화여대길 52 (대현동, 이화여자대학교)",3760,02-3277-3652        ,02-365-0942         ,http://gsis.ewha.ac.kr/ ,84 ,237 ,90 
2019,특수대학원,이화여자대학교 디자인대학원,기존,본교,서울,서울 서대문구,사립,야간,"서울특별시 서대문구 이화여대길 52 (대현동, 이화여자대학교)",3760,02-3277-6833,02-3277-2842        ,http://gsd.ewha.ac.kr ,135 ,127 ,66 
2019,특수대학원,이화여자대학교 사회복지대학원,기존,본교,서울,서울 서대문구,사립,야간,"서울특별시 서대문구 이화여대길 52 (대현동, 이화여자대학교)",3760,02-3277-4530        ,02-3277-4531        ,http://gsw.ewha.ac.kr,50 ,55 ,39 
2019,특수대학원,이화여자대학교 신학대학원,기존,본교,서울,서울 서대문구,사립,야간,"서울특별시 서대문구 이화여대길 52 (대현동, 이화여자대학교)",3760,02-3277-3733       ,02-3277-3734        ,http://my.ewha.ac.kr/thewha/ ,30 ,36 ,28 
2019,특수대학원,이화여자대학교 정책과학대학원,기존,본교,서울,서울 서대문구,사립,야간,"서울특별시 서대문구 이화여대길 52 (대현동, 이화여자대학교)",3760,02-3277-3735        ,02-3277-2783        ,http://my.ewha.ac.kr/gspsewha ,60 ,44 ,28 
2019,전문대학원,이화여자대학교 통역번역대학원,기존,본교,서울,서울 서대문구,사립,주간,"서울특별시 서대문구 이화여대길 52 (대현동, 이화여자대학교)",3760,02-3277-3662        ,02-3277-3644        ,http://gsti.ewha.ac.kr,125 ,481 ,121 
2019,특수대학원,이화여자대학교 공연예술대학원,기존,본교,서울,서울 서대문구,사립,야간,"서울특별시 서대문구 이화여대길 52 (대현동, 이화여자대학교)",3760,02-3277-3836        ,02-3277-2849        ,http://performarts.ewha.ac.kr ,70 ,128 ,60 
2019,특수대학원,이화여자대학교 임상치의학대학원,기존,본교,서울,서울 양천구,사립,야간,"서울특별시 양천구 안양천로 1071 (목동, 이화여대목동병원)",7985,02-2650-5763        ,02-2650-5764        ,http://gsccph.ewha.ac.kr/ ,30 ,18 ,13 
2019,전문대학원,이화여자대학교 경영전문대학원,기존,본교,서울,서울 서대문구,사립,주야간,"서울특별시 서대문구 이화여대길 52 (대현동, 이화여자대학교)",3760,02-3277-3586        ,02-3277-2776        ,http://mba.ewha.ac.kr ,125 ,111 ,79 
2019,전문대학원,이화여자대학교 법학전문대학원,기존,본교,서울,서울 서대문구,사립,주간,"서울특별시 서대문구 이화여대길 52 (대현동, 이화여자대학교)",3760,02-3277-2733        ,02-3277-2848        ,http://lawschool.ewha.ac.kr/ ,120 ,425 ,120 
2019,전문대학원,이화여자대학교 의학전문대학원,폐교,본교,서울,서울 양천구,사립,주간,"서울특별시 양천구 안양천로 1071 (목동, 이화여대목동병원)",7985,02-2650-5703        ,02-2653-8891        ,http://www.ewhamed.ac.kr   ,0 ,0 ,0 
2019,특수대학원,이화여자대학교 외국어교육특수대학원,기존,본교,서울,서울 서대문구,사립,주간,"서울특별시 서대문구 이화여대길 52 (대현동, 이화여자대학교)",3760,02-3277-6907        ,02-3277-6911        , http://tfl.ewha.ac.kr   ,85 ,148 ,84 
2019,특수대학원,이화여자대학교 임상보건융합대학원,기존,본교,서울,서울 서대문구,사립,야간,"서울특별시 서대문구 이화여대길 52 (대현동, 이화여자대학교)",3760,02-3277-3842,02-3277-2851,http://gsccph.ewha.ac.kr/ ,69 ,110 ,54 
2019,대학교,인제대학교,기존,본교,경남,경남 김해시,사립,주야간,"경상남도 김해시 인제로 197 (어방동, 인제대학교)",50834,055-334-71111~8     ,055-334-0712        ,http://www.inje.ac.kr,2088 ,10138 ,2221 
2019,대학교,인제대학교 ,기존,제2캠퍼스,부산,부산 부산진구,사립,주야간,"부산광역시 부산진구 복지로 75 (개금동, 부산백병원)",47392,051-894-3421        ,051-895-1864        ,www.inje.ac.kr,80 ,561 ,85 
2019,일반대학원,인제대학교 일반대학원,기존,본교,경남,경남 김해시,사립,주간,"경상남도 김해시 인제로 197 (어방동, 인제대학교)",50834,055-320-3642        ,055-336-0225        ,graduate.inje.ac.kr,377 ,485 ,375 
2019,특수대학원,인제대학교 경영대학원,기존,본교,경남,경남 김해시,사립,야간,"경상남도 김해시 인제로 197 (어방동, 인제대학교)",50834,055-320-3435        ,055-320-3473        ,homepage.inje.ac.kr/~mba,30 ,20 ,19 
2019,특수대학원,인제대학교 교육대학원,기존,본교,경남,경남 김해시,사립,야간,"경상남도 김해시 인제로 197 (어방동, 인제대학교)",50834,055-320-3485        ,055-320-3964        ,http://injeedu.co.kr/,110 ,198 ,84 
2019,특수대학원,인제대학교 보건대학원,기존,본교,부산,부산 부산진구,사립,야간,"부산광역시 부산진구 복지로 75 (개금동, 백병원)",47392,051-890-6654        ,051-896-7066        ,home.inje.ac.kr/~health,50 ,50 ,44 
2019,특수대학원,인제대학교 사회복지대학원,기존,본교,경남,경남 김해시,사립,야간,"경상남도 김해시 인제로 197 (어방동, 인제대학교)",50834,055-320-3597        ,055-320-3964        ,http://homepage.inje.ac.kr/~gssw/,30 ,63 ,25 
2019,특수대학원,인제대학교 산업기술융합대학원,폐교,본교,경남,경남 김해시,사립,야간,"경상남도 김해시 인제로 197 (어방동, 인제대학교)",50834,055-320-3642,055-336-0225,http://itconvergence.inje.ac.kr/,0 ,0 ,0 
2019,특수대학원,인제대학교 산업융합대학원,기존,본교,경남,경남 김해시,사립,야간,"경상남도 김해시 인제로 197 (어방동, 인제대학교)",50834,055-320-3811,055-336-0225,http://itconvergence.inje.ac.kr/,40 ,43 ,41 
2019,대학교,인천가톨릭대학교,기존,본교,인천,인천 강화군,사립,주간,인천광역시 강화군 양도면 고려왕릉로 53-1 (도장리),23058,032-930-8000        ,032-937-8118        ,www.iccu.ac.kr,16 ,21 ,15 
2019,대학교,인천가톨릭대학교,기존,제2캠퍼스,인천,인천 연수구,사립,주간,"인천광역시 연수구 해송로 12 (송도동, 인천가톨릭대학교)",22000,032-830-7000        ,032-830-7011        ,www.iccu.ac.kr,150 ,1504 ,162 
2019,일반대학원,인천가톨릭대학교대학원,기존,본교,인천,인천 강화군,사립,주간,"인천광역시 강화군 양도면 고려왕릉로 53-1 (도장리, 인천가톨릭대학교)",23058,032-930-8000        ,032-937-8118        ,www.iccu.ac.kr,20 ,17 ,14 
2019,일반대학원,인천가톨릭대학교 일반대학원,기존,제2캠퍼스,인천,인천 연수구,사립,주간,"인천광역시 연수구 해송로 12 (송도동, 인천가톨릭대학교)",22000,032-830-7000        ,032-830-7011        ,,80 ,31 ,31 
2019,대학교,인하대학교,기존,본교,인천,인천 미추홀구,사립,주간,"인천광역시 남구 인하로 100 (용현동, 인하대학교)",22212,032-860-7114        ,,www.inha.ac.kr,3411 ,62611 ,3942 
2019,일반대학원,인하대학교대학원,기존,본교,인천,인천 미추홀구,사립,주간,"인천광역시 남구 인하로 100 (용현동, 인하대학교)",22212,032-860-8383    ,032-865-8623,grad.inha.ac.kr ,911 ,1054 ,693 
2019,특수대학원,인하대학교 경영대학원,기존,본교,인천,인천 미추홀구,사립,주야간,"인천광역시 남구 인하로 100 (용현동, 인하대학교)",22212,032-860-8403,032-863-1337        ,biz.inha.ac.kr,140 ,74 ,60 
2019,특수대학원,인하대학교교육대학원,기존,본교,인천,인천 미추홀구,사립,야간,"인천광역시 남구 인하로 100 (용현동, 인하대학교)",22212,,,edugrad.inha.ac.kr,230 ,527 ,169 
2019,전문대학원,인하대학교정보통신대학원,폐교,본교,인천,인천 미추홀구,사립,주간,"인천광역시 남구 인하로 100 (용현동, 인하대학교)",22212,032-860-8417        ,032-865-0480        ,itgrad.inha.ac.kr,0 ,0 ,0 
2019,특수대학원,인하대학교정책대학원,기존,본교,인천,인천 미추홀구,사립,야간,"인천광역시 남구 인하로 100 (용현동, 인하대학교)",22212,032-860-8406,032-863-3022,admgrad.inha.ac.kr/,90 ,144 ,93 
2019,특수대학원,인하대학교 공학대학원,기존,본교,인천,인천 미추홀구,사립,야간,"인천광역시 남구 인하로 100 (용현동, 인하대학교)",22212,,,engrad.inha.ac.kr,100 ,114 ,97 
2019,전문대학원,인하대학교 법학전문대학원,기존,본교,인천,인천 미추홀구,사립,주간,"인천광역시 남구 인하로 100 (용현동, 인하대학교)",22212,,,ils.inha.ac.kr,55 ,333 ,54 
2019,전문대학원,인하대학교 의학전문대학원,폐교,본교,인천,인천 미추홀구,사립,주간,"인천광역시 남구 인하로 100 (용현동, 인하대학교)",22212,032-860-9802,032-885-8302        ,http://medicine.inha.ac.kr,0 ,0 ,0 
2019,전문대학원,인하대학교 물류전문대학원,기존,본교,인천,인천 미추홀구,사립,주야간,"인천광역시 남구 인하로 100 (용현동, 인하대학교)",22212,032-860-7114        ,,logistics.inha.ac.kr,100 ,94 ,65 
2019,대학교,장로회신학대학교,기존,본교,서울,서울 광진구,사립,주간,"서울특별시 광진구 광장로5길 25-1 (광장동, 장로회신학대학교)",4965,02-450-0700         ,,www.puts.ac.kr,150 ,555 ,160 
2019,일반대학원,장로회신학대학교 일반대학원,기존,본교,서울,서울 광진구,사립,주간,"서울특별시 광진구 광장로5길 25-1 (광장동, 장로회신학대학교)",4965,02-450-0700         ,,www.puts.ac.kr,155 ,292 ,162 
2019,특수대학원,장로회신학대학교 교육대학원,기존,본교,서울,서울 광진구,사립,야간,"서울특별시 광진구 광장로5길 25-1 (광장동, 장로회신학대학교)",4965,,,www.puts.ac.kr,31 ,50 ,31 
2019,특수대학원,장로회신학대학교 교회음악대학원,기존,본교,서울,서울 광진구,사립,야간,"서울특별시 광진구 광장로5길 25-1 (광장동, 장로회신학대학교)",4965,,,www.puts.ac.kr,15 ,23 ,17 
2019,특수대학원,장로회신학대학교 세계선교대학원,기존,본교,서울,서울 광진구,사립,야간,"서울특별시 광진구 광장로5길 25-1 (광장동, 장로회신학대학교)",4965,02-450-0700         ,,www.puts.ac.kr,0 ,0 ,0 
2019,특수대학원,장로회신학대학교 신학대학원,기존,본교,서울,서울 광진구,사립,주간,"서울특별시 광진구 광장로5길 25-1 (광장동, 장로회신학대학교)",4965,02-450-0700         ,,www.puts.ac.kr,264 ,552 ,276 
2019,전문대학원,장로회신학대학교 목회전문대학원,기존,본교,서울,서울 광진구,사립,주간,"서울특별시 광진구 광장로5길 25-1 (광장동, 장로회신학대학교)",4965,02-450-0700         ,,www.puts.ac.kr,76 ,143 ,80 
2019,특수대학원,장로회신학대학교 기독교와사회대학원,기존,본교,서울,서울 광진구,사립,주야간,"서울특별시 광진구 광장로5길 25-1 (광장동, 장로회신학대학교)",4965,,,http://www.puts.ac.kr,50 ,52 ,35 
2019,대학교,전주대학교,기존,본교,전북,전북 전주시,사립,주야간,"전라북도 전주시 완산구 천잠로 303 (효자동2가, 전주대학교)",55069,1577-7177 ,063-220-2464        ,www.jj.ac.kr,2512 ,17868 ,2800 
2019,일반대학원,전주대학교 일반대학원,기존,본교,전북,전북 전주시,사립,주간,"전라북도 전주시 완산구 천잠로 303 (효자동2가, 전주대학교)",55069,063-220-2114        ,063-220-2464        ,www.jj.ac.kr,130 ,368 ,263 
2019,특수대학원,전주대학교 경영대학원,폐교,본교,전북,전북 전주시,사립,야간,"전라북도 전주시 완산구 천잠로 303 (효자동2가, 전주대학교)",55069,063-220-2114        ,063-220-2464        ,www.jj.ac.kr,0 ,0 ,0 
2019,특수대학원,전주대학교 경영행정대학원,기존,본교,전북,전북 전주시,사립,야간,"전라북도 전주시 완산구 천잠로 303 (효자동2가, 전주대학교)",55069,,,www.jj.ac.kr,45 ,35 ,29 
2019,특수대학원,전주대학교 교육대학원,기존,본교,전북,전북 전주시,사립,야간,"전라북도 전주시 완산구 천잠로 303 (효자동2가, 전주대학교)",55069,063-220-2114        ,063-220-2464        ,www.jj.ac.kr/,88 ,90 ,69 
2019,특수대학원,전주대학교 선교신학대학원,기존,본교,전북,전북 전주시,사립,야간,"전라북도 전주시 완산구 천잠로 303 (효자동2가, 전주대학교)",55069,063-220-2114        ,063-220-2464        ,www.jj.ac.kr,25 ,23 ,21 
2019,특수대학원,전주대학교 행정대학원,폐교,본교,전북,전북 전주시,사립,야간,"전라북도 전주시 완산구 천잠로 303 (효자동2가, 전주대학교)",55069,063-220-2114        ,063-220-2464        ,"www.jj,ac.kr",0 ,0 ,0 
