연도,학제,학교명,학교상태,본분교,시도,시군구,설립,주야구분,주소,우편번호,전화번호,팩스번호,홈페이지,입학정원,지원자,입학자
2017,전문대학원,고려대학교 정보경영공학전문대학원,폐교,본교,서울,서울 성북구,사립,주간,"서울특별시 성북구 안암로 145 (안암동5가, 고려대학교안암캠퍼스(자연계))",2841,02-3290-4044        ,02-928-9109         ,ime.korea.ac.kr, - , - , - 
2017,전문대학원,고려대학교 융합소프트웨어전문대학원,폐교,본교,서울,서울 성북구,사립,주간,"서울특별시 성북구 안암로 145 (안암동5가, 고려대학교안암캠퍼스(자연계))",2841,02-3290-4033        ,02-929-1917         ,, - , - , - 
2017,전문대학원,고려대학교 그린스쿨(에너지환경정책기술대학원),기존,본교,서울,서울 성북구,사립,주간,"서울특별시 성북구 안암로 145 (안암동5가, 고려대학교안암캠퍼스(자연계))",2841,02-3290-5973        ,02-929-0901         ,greenschool.korea.ac.kr,25 ,73 ,30 
2017,전문대학원,고려대학교 기술경영전문대학원,기존,본교,서울,서울 성북구,사립,주간,"서울특별시 성북구 안암로 145 (안암동5가, 고려대학교안암캠퍼스(자연계))",2841,02-3290-5971,,mot.korea.ac.kr/,50 ,222 ,64 
2017,전문대학원,고려대학교 KU-KIST융합대학원,기존,본교,서울,서울 성북구,사립,주간,"서울특별시 성북구 안암로 145 (안암동5가, 고려대학교안암캠퍼스(자연계))",2841,02-3290-5901        ,02-921-0688         ,kukistschool.korea.ac.kr/,40 ,58 ,26 
2017,전문대학원,고려대학교 세종캠퍼스 행정전문대학원,신설,분교1,세종,세종 ,사립,주야간,"세종특별자치시 조치원읍 세종로 2511 (서창리, 고려대학교세종캠퍼스)",30019,044-867-3602,044-867-3605,gpa.korea.ac.kr,60 ,66 ,27 
2017,대학교,고신대학교,기존,본교,부산,부산 영도구,사립,주야간,"부산광역시 영도구 와치로 194 (동삼동, 고신대학교)",49104,051-990-2114     ,051-911-2525        ,www.kosin.ac.kr,886 ,4047 ,935 
2017,일반대학원,고신대학교 대학원,기존,본교,부산,부산 영도구,사립,주간,"부산광역시 영도구 와치로 194 (동삼동, 고신대학교)",49104,051-990-2114        ,051-911-2525        ,www.kosin.ac.kr,160 ,182 ,145 
2017,특수대학원,고신대학교교육대학원,기존,본교,부산,부산 영도구,사립,야간,"부산광역시 영도구 와치로 194 (동삼동, 고신대학교)",49104,051-990-2114        ,051-911-2525        ,www.kosin.ac.kr,17 ,12 ,10 
2017,특수대학원,고신대학교 교회음악대학원,기존,본교,부산,부산 영도구,사립,야간,"부산광역시 영도구 와치로 194 (동삼동, 고신대학교)",49104,051-990-2114        ,051-911-2525        ,www.kosin.ac.kr,20 ,30 ,20 
2017,특수대학원,고신대학교보건대학원,기존,본교,부산,부산 서구,사립,야간,"부산광역시 서구 감천로 262 (암남동, 고신대학교복음병원)",49267,051-990-6406        ,051-248-6879        ,http://www.kugsph.ac.kr/main.php,50 ,43 ,36 
2017,특수대학원,고신대학교신학대학원,기존,본교,충남,충남 천안시,사립,주간,"충청남도 천안시 동남구 충절로 535-31 (삼룡동, 고려신학대학원천안캠퍼스)",31071,041-560-1999        ,041-560-1971        ,www.kts.ac.kr,154 ,148 ,142 
2017,특수대학원,고신대학교기독교상담대학원,기존,본교,부산,부산 영도구,사립,야간,"부산광역시 영도구 와치로 194 (동삼동, 고신대학교)",49104,051-990-2114        ,051-911-2525        ,www.kosin.ac.kr,25 ,31 ,26 
2017,특수대학원,고신대학교 선교목회대학원,기존,본교,부산,부산 영도구,사립,주야간,"부산광역시 영도구 와치로 194 (동삼동, 고신대학교)",49104,051-990-2114        ,051-911-2521        ,,31 ,42 ,36 
2017,특수대학원,고신대학교 기독교세계관대학원,기존,본교,부산,부산 영도구,사립,야간,"부산광역시 영도구 와치로 194 (동삼동, 고신대학교)",49104,051-990-2114,051-911-2525,www.kosin.ac.kr,5 , - , - 
2017,대학교,가톨릭관동대학교,기존,본교,강원,강원 강릉시,사립,주야간,"강원도 강릉시 범일로579번길 24 (내곡동, 가톨릭관동대학교)",25601,033-649-7114,033-649-7874,www.cku.ac.kr,2105 ,10828 ,2220 
2017,일반대학원,가톨릭관동대학교 일반대학원,기존,본교,강원,강원 강릉시,사립,주간,"강원도 강릉시 범일로579번길 24 (내곡동, 가톨릭관동대학교)",25601,033-649-7114,033-649-7874,www.cku.ac.kr,119 ,128 ,105 
2017,특수대학원,가톨릭관동대학교 경영행정·사회복지대학원,폐교,본교,강원,강원 강릉시,사립,야간,"강원도 강릉시 범일로579번길 24 (내곡동, 가톨릭관동대학교)",25601,033-649-7114,033-649-7874,www.cku.ac.kr, - ,6 ,6 
2017,특수대학원,가톨릭관동대학교 교육대학원,기존,본교,강원,강원 강릉시,사립,야간,"강원도 강릉시 범일로579번길 24 (내곡동, 가톨릭관동대학교)",25601,033-649-7114,033-649-7874,www.cku.ac.kr,84 ,31 ,31 
2017,특수대학원,가톨릭관동대학교 사회복지대학원,신설,본교,강원,강원 강릉시,사립,야간,"강원도 강릉시 범일로579번길 24 (내곡동, 가톨릭관동대학교)",25601,033-649-7114,033-649-7874,www.cku.ac.kr,20 ,4 ,4 
2017,특수대학원,가톨릭관동대학교 선교신학대학원,폐교,본교,강원,강원 강릉시,사립,야간,강원도 강릉시 범일로579번길 25 (내곡동),25601,033-649-7114,033-649-7874,www.cku.ac.kr, - , - , - 
2017,특수대학원,가톨릭관동대학교 의료경영대학원,신설,본교,강원,강원 강릉시,사립,야간,"강원도 강릉시 범일로579번길 24 (내곡동, 가톨릭관동대학교)",25601,033-649-7114,033-649-7874,www.cku.ac.kr,25 ,1 ,1 
2017,특수대학원,가톨릭관동대학교 경영행정대학원,신설,본교,강원,강원 강릉시,사립,야간,"강원도 강릉시 범일로579번길 24 (내곡동, 가톨릭관동대학교)",25601,033-649-7114,033-649-7874,www.cku.ac.kr,25 ,17 ,17 
2017,특수대학원,가톨릭관동대학교 에너지자원융합대학원,기존,본교,강원,강원 강릉시,사립,야간,"강원도 강릉시 범일로579번길 24 (내곡동, 가톨릭관동대학교)",25601,033-649-7114,033-649-7874,www.cku.ac.kr, - , - , - 
2017,대학교,광신대학교,기존,본교,광주,광주 북구,사립,주간,"광주광역시 북구 양산택지소로 36 (본촌동, 광신대학교)",61027,062-605-1004        ,062-571-7255        ,www.kwangshin.ac.kr,137 ,205 ,143 
2017,일반대학원,광신대학교대학원,기존,본교,광주,광주 북구,사립,주간,"광주광역시 북구 양산택지소로 36 (본촌동, 광신대학교)",61027,062-605-1004        ,062-571-7255        ,www.kwangshin.ac.kr,43 ,46 ,39 
2017,특수대학원,광신대학교교육대학원,기존,본교,광주,광주 북구,사립,야간,"광주광역시 북구 양산택지소로 36 (본촌동, 광신대학교)",61027,062-605-1004        ,062-571-7255        ,www.kwangshin.ac.kr, - , - , - 
2017,특수대학원,광신대학교 국제대학원,기존,본교,광주,광주 북구,사립,주간,"광주광역시 북구 양산택지소로 36 (본촌동, 광신대학교)",61027,062-605-1004        ,062-571-7255        ,www.kwangshin.ac.kr,20 ,19 ,17 
2017,특수대학원,광신대학교 사회복지대학원,기존,본교,광주,광주 북구,사립,주간,"광주광역시 북구 양산택지소로 36 (본촌동, 광신대학교)",61027,062-605-1004        ,062-571-7255        ,www.kwangshin.ac.kr,30 ,27 ,19 
2017,특수대학원,광신대학교신학대학원,기존,본교,광주,광주 북구,사립,주야간,"광주광역시 북구 양산택지소로 36 (본촌동, 광신대학교)",61027,062-605-1004        ,062-571-7255        ,www.kwangshin.ac.kr,65 ,57 ,51 
2017,특수대학원,광신대학교 음악대학원,기존,본교,광주,광주 북구,사립,주간,"광주광역시 북구 양산택지소로 36 (본촌동, 광신대학교)",61027,062-605-1004,062-571-7255,www.kwangshin.ac.kr,12 ,5 ,4 
2017,특수대학원,광신대학교상담치료대학원,기존,본교,광주,광주 북구,사립,주간,"광주광역시 북구 양산택지소로 36 (본촌동, 광신대학교)",61027,062-605-1004        ,062-571-7255        ,www.kwangshin.ac.kr,35 ,48 ,34 
2017,대학교,광운대학교,기존,본교,서울,서울 노원구,사립,주야간,"서울특별시 노원구 광운로 20 (월계동, 광운대학교)",1897,,,www.kw.ac.kr,1684 ,23015 ,1876 
2017,일반대학원,광운대학교대학원,기존,본교,서울,서울 노원구,사립,주간,"서울특별시 노원구 광운로 20 (월계동, 광운대학교)",1897,,,grd.kw.ac.kr,345 ,388 ,286 
2017,특수대학원,광운대학교 경영대학원,기존,본교,서울,서울 노원구,사립,야간,"서울특별시 노원구 광운로 20 (월계동, 광운대학교)",1897,02-940-5091         ,02-919-9406         ,http://gsba.kw.ac.kr,72 ,93 ,70 
2017,특수대학원,광운대학교교육대학원,기존,본교,서울,서울 노원구,사립,야간,"서울특별시 노원구 광운로 20 (월계동, 광운대학교)",1897,,,gedu.kw.ac.kr,95 ,140 ,96 
2017,특수대학원,광운대학교 환경대학원,기존,본교,서울,서울 노원구,사립,야간,"서울특별시 노원구 광운로 20 (월계동, 광운대학교)",1897,,,gses.kw.ac.kr,42 ,18 ,17 
2017,특수대학원,광운대학교 건설법무대학원,기존,본교,서울,서울 노원구,사립,야간,"서울특별시 노원구 광운로 20 (월계동, 광운대학교)",1897,,,http://kwcl.ac.kr/,38 ,48 ,43 
2017,특수대학원,광운대학교 상담복지정책대학원,기존,본교,서울,서울 노원구,사립,야간,"서울특별시 노원구 광운로 20 (월계동, 광운대학교)",1897,,,isw.kw.ac.kr,90 ,203 ,89 
2017,특수대학원,광운대학교 정보콘텐츠대학원,기존,본교,서울,서울 노원구,사립,야간,"서울특별시 노원구 광운로 20 (월계동, 광운대학교)",1897,,,compro.kw.ac.kr,48 ,25 ,17 
2017,대학교,광주가톨릭대학교,기존,본교,전남,전남 나주시,사립,주간,"전라남도 나주시 남평읍 중남길 12-25 (남석리, 광주가톨릭대학교)",58230,061-337-2181        ,061-337-2185        ,www.gjcatholic.ac.kr,40 ,26 ,26 
2017,일반대학원,광주가톨릭대학교대학원,기존,본교,전남,전남 나주시,사립,주간,"전라남도 나주시 남평읍 중남길 12-25 (남석리, 광주가톨릭대학교)",58230,061-337-2181        ,061-337-2185        ,www.gjcatholic.ac.kr,20 ,14 ,14 
2017,대학교,광주여자대학교,기존,본교,광주,광주 광산구,사립,주간,"광주광역시 광산구 여대길 201 (산정동, 광주여자대학교)",62396,062-956-2500        ,062-953-2218        ,www.kwu.ac.kr,895 ,5894 ,942 
2017,일반대학원,광주여자대학교 일반대학원,기존,본교,광주,광주 광산구,사립,주간,"광주광역시 광산구 여대길 201 (산정동, 광주여자대학교)",62396,062-956-2500        ,062-953-2218        ,www.kwu.ac.kr,35 ,66 ,43 
2017,특수대학원,광주여자대학교교육대학원,기존,본교,광주,광주 광산구,사립,야간+계절제,"광주광역시 광산구 여대길 201 (산정동, 광주여자대학교)",62396,062-956-2500        ,062-953-2218        ,www.kwu.ac.kr,35 ,49 ,36 
2017,특수대학원,광주여자대학교 사회개발대학원,기존,본교,광주,광주 광산구,사립,야간,"광주광역시 광산구 여대길 201 (산정동, 광주여자대학교)",62396,062-956-2500        ,062-953-2218        ,www.kwu.ac.kr,30 ,42 ,30 
2017,대학교,국민대학교,기존,본교,서울,서울 성북구,사립,주야간,"서울특별시 성북구 정릉로 77 (정릉동, 국민대학교)",2707,02-910-4114         ,,www.kookmin.ac.kr,2863 ,28070 ,3464 
2017,일반대학원,국민대학교대학원,기존,본교,서울,서울 성북구,사립,주간,"서울특별시 성북구 정릉로 77 (정릉동, 국민대학교)",2707,02-910-4317         ,02-910-4318         ,gds.kookmin.ac.kr,460 ,757 ,502 
2017,특수대학원,국민대학교경영대학원,기존,본교,서울,서울 성북구,사립,야간,"서울특별시 성북구 정릉로 77 (정릉동, 국민대학교)",2707,02-910-4330         ,02-910-4332         ,gba.kookmin.ac.kr,130 ,162 ,127 
2017,특수대학원,국민대학교교육대학원,기존,본교,서울,서울 성북구,사립,야간+계절제,"서울특별시 성북구 정릉로 77 (정릉동, 국민대학교)",2707,,,,183 ,456 ,178 
2017,특수대학원,국민대학교디자인대학원,기존,본교,서울,서울 성북구,사립,야간,"서울특별시 성북구 정릉로 77 (정릉동, 국민대학교)",2707,02-910-4114         ,02-919-2100         ,designgds.kookmin.ac.kr,81 ,113 ,64 
2017,특수대학원,국민대학교문예창작대학원,폐교,본교,서울,서울 성북구,사립,야간,"서울특별시 성북구 정릉로 77 (정릉동, 국민대학교)",2707,02-910-4234         ,02-910-4359         ,bakaktime.kookmin.ac.kr, - , - , - 
2017,특수대학원,국민대학교법무대학원,기존,본교,서울,서울 성북구,사립,야간,"서울특별시 성북구 정릉로 77 (정릉동, 국민대학교)",2707,,,http://ifl.kookmin.ac.kr/,35 ,138 ,65 
2017,특수대학원,국민대학교스포츠산업대학원,기존,본교,서울,서울 성북구,사립,야간,"서울특별시 성북구 정릉로 77 (정릉동, 국민대학교)",2707,02-910-4267         ,02-910-4259         ,http://sports.kookmin.ac.kr/,62 ,99 ,70 
2017,특수대학원,국민대학교정치대학원,기존,본교,서울,서울 성북구,사립,야간,"서울특별시 성북구 정릉로 77 (정릉동, 국민대학교)",2707,02-910-4236         ,02-910-5239         ,www.gspl.ac.kr,70 ,92 ,59 
2017,특수대학원,국민대학교행정대학원,기존,본교,서울,서울 성북구,사립,야간,"서울특별시 성북구 정릉로 77 (정릉동, 국민대학교)",2707,02-910-4343         ,02-910-4239         ,gspa.kookmin.ac.kr,55 ,99 ,86 
2017,전문대학원,국민대학교자동차공학전문대학원,기존,본교,서울,서울 성북구,사립,주간,"서울특별시 성북구 정릉로 77 (정릉동, 국민대학교)",2707,,,http://gsaek.kookmin.ac.kr,63 ,70 ,56 
2017,전문대학원,국민대학교테크노디자인전문대학원,기존,본교,서울,서울 성북구,사립,주간,"서울특별시 성북구 정릉로 77 (정릉동, 국민대학교)",2707,02-910-4943,02-910-5215,ted.kookmin.ac.kr,86 ,180 ,114 
2017,특수대학원,국민대학교공학대학원,폐교,본교,서울,서울 성북구,사립,야간,"서울특별시 성북구 정릉로 77 (정릉동, 국민대학교)",2707,,,, - , - , - 
2017,전문대학원,국민대학교비즈니스IT전문대학원,기존,본교,서울,서울 성북구,사립,주간,"서울특별시 성북구 정릉로 77 (정릉동, 국민대학교)",2707,02-910-4016         ,02-910-4017         ,bit.kookmin.ac.kr,43 ,50 ,37 
2017,특수대학원,국민대학교종합예술대학원,기존,본교,서울,서울 성북구,사립,야간,"서울특별시 성북구 정릉로 77 (정릉동, 국민대학교)",2707,02-910-4468         ,02-910-4469         ,totalart.kookmin.ac.kr,50 ,46 ,32 
2017,특수대학원,국민대학교 글로벌창업벤처대학원,기존,본교,서울,서울 성북구,사립,야간,"서울특별시 성북구 정릉로 77 (정릉동, 국민대학교)",2707,02-910-5727~8,02-910-5910,gsge.kookmin.ac.kr/,35 ,63 ,46 
2017,특수대학원,국민대학교 자동차산업대학원,기존,본교,서울,서울 성북구,사립,야간,"서울특별시 성북구 정릉로 77 (정릉동, 국민대학교)",2707,02-910-4350,,,22 ,20 ,18 
2017,대학교,케이씨대학교,기존,본교,서울,서울 강서구,사립,주야간,"서울특별시 강서구 까치산로24길 47 (화곡동, 그리스도대학교)",7661,02-2600-2400        ,02-2698-8876        ,kcu.ac.kr,310 ,1818 ,328 
2017,일반대학원,케이씨대학교일반대학원,기존,본교,서울,서울 강서구,사립,주간,"서울특별시 강서구 까치산로24길 47 (화곡동, 그리스도대학교)",7661,02-2600-2400        ,02-2698-8876        ,http://graduate.kcu.ac.kr/,12 ,21 ,15 
2017,특수대학원,케이씨대학교교육대학원,기존,본교,서울,서울 강서구,사립,야간,"서울특별시 강서구 까치산로24길 47 (화곡동, 그리스도대학교)",7661,02-2600-2400        ,02-2698-8876        ,http://graduate.kcu.ac.kr,20 ,45 ,31 
2017,특수대학원,케이씨대학교사회복지대학원,기존,본교,서울,서울 강서구,사립,야간,"서울특별시 강서구 까치산로24길 47 (화곡동, 그리스도대학교)",7661,02-2600-2400        ,02-2698-8876        ,http://graduate.kcu.ac.kr/,20 ,32 ,22 
2017,특수대학원,케이씨대학교신학대학원,기존,본교,서울,서울 강서구,사립,야간,"서울특별시 강서구 까치산로24길 47 (화곡동, 그리스도대학교)",7661,02-2600-2400        ,02-2698-8876        ,http://graduate.kcu.ac.kr/,20 ,22 ,15 
2017,대학교,극동대학교,기존,본교,충북,충북 음성군,사립,주간,"충청북도 음성군 감곡면 대학길 76-32 (왕장리, 극동대학교)",27601,043-879-3500        ,043-882-3310        ,www.kdu.ac.kr,935 ,8921 ,962 
2017,일반대학원,극동대학교일반대학원,기존,본교,충북,충북 음성군,사립,주간,"충청북도 음성군 감곡면 대학길 76-32 (왕장리, 극동대학교)",27601,043-879-3661,043-882-3377        ,http://www.kdu.ac.kr,38 ,12 ,11 
2017,특수대학원,극동대학교교육대학원,기존,본교,충북,충북 음성군,사립,야간,"충청북도 음성군 감곡면 대학길 76-32 (왕장리, 극동대학교)",27601,043-879-3661        ,043-882-3377        ,http://www.kdu.ac.kr,45 ,5 ,4 
2017,특수대학원,극동대학교 보건과학대학원,기존,본교,충북,충북 음성군,사립,야간,"충청북도 음성군 감곡면 대학길 76-32 (왕장리, 극동대학교)",27601,043-879-3661        ,043-882-3377        ,www.kdu.ac.kr,10 ,7 ,5 
2017,특수대학원,극동대학교 글로벌대학원,기존,본교,충북,충북 음성군,사립,야간,"충청북도 음성군 감곡면 대학길 76-32 (왕장리, 극동대학교)",27601,043-879-3661,043-882-3377        ,http://www.kdu.ac.kr,29 ,17 ,12 
2017,특수대학원,극동대학교 국제개발대학원,기존,본교,충북,충북 음성군,사립,야간,"충청북도 음성군 감곡면 대학길 76-32 (왕장리, 극동대학교)",27601,043-879-3661        ,043-882-3377        ,http://www.kdu.ac.kr,5 ,1 ,1 
2017,대학교,나사렛대학교,기존,본교,충남,충남 천안시,사립,주간,"충청남도 천안시 서북구 월봉로 48 (쌍용동, 나사렛대학교)",31172,041-570-7700        ,041-570-7725        ,www.kornu.ac.kr,1211 ,8848 ,1375 
2017,일반대학원,나사렛대학교 일반대학원,기존,본교,충남,충남 천안시,사립,주간,"충청남도 천안시 서북구 월봉로 48 (쌍용동, 나사렛대학교)",31172,041-570-7750        ,041-570-7752        ,http://grad.kornu.ac.kr,32 ,57 ,35 
2017,특수대학원,나사렛대학교교육대학원,기존,본교,충남,충남 천안시,사립,야간,"충청남도 천안시 서북구 월봉로 48 (쌍용동, 나사렛대학교)",31172,041-570-7750        ,041-570-7752        ,http://grad.kornu.ac.kr,10 ,21 ,6 
2017,특수대학원,나사렛대학교 사회복지대학원,기존,본교,충남,충남 천안시,사립,야간,"충청남도 천안시 서북구 월봉로 48 (쌍용동, 나사렛대학교)",31172,041-570-7940        ,041-570-7752        ,,8 ,13 ,11 
2017,특수대학원,나사렛대학교신학대학원,기존,본교,충남,충남 천안시,사립,야간,"충청남도 천안시 서북구 월봉로 48 (쌍용동, 나사렛대학교)",31172,041-570-7750        ,041-570-7752        ,http://grad.kornu.ac.kr,33 ,42 ,27 
2017,특수대학원,나사렛대학교재활복지대학원,기존,본교,충남,충남 천안시,사립,야간,"충청남도 천안시 서북구 월봉로 48 (쌍용동, 나사렛대학교)",31172,041-570-7750        ,041-570-7752        ,http://grad.kornu.ac.kr,28 ,39 ,32 
2017,대학교,단국대학교,기존,본교,경기,경기 용인시,사립,주야간,"경기도 용인시 수지구 죽전로 152 (죽전동, 단국대학교죽전캠퍼스)",16890,1899-3700,031-8005-2116       ,www.dankook.ac.kr,2275 ,38223 ,2577 
2017,대학교,단국대학교,폐교,분교1,충남,충남 천안시,사립,주야간,"충청남도 천안시 동남구 단대로 119 (안서동, 단국대학교천안캠퍼스)",31116,041-550-1114        ,041-550-1119        ,www.dankook.ac.kr, - , - , - 
2017,대학교,단국대학교,기존,제2캠퍼스,충남,충남 천안시,사립,주야간,"충청남도 천안시 동남구 단대로 119 (안서동, 단국대학교천안캠퍼스)",31116,1899-3700,041-550-1119,www.dankook.ac.kr,2340 ,21502 ,2510 
2017,일반대학원,단국대학교 일반대학원,기존,본교,경기,경기 용인시,사립,주간,"경기도 용인시 수지구 죽전로 152 (죽전동, 단국대학교죽전캠퍼스)",16890,031-8005-2203~9,031-8021-7134      ,cms.dankook.ac.kr/web/grad,681 ,901 ,598 
2017,일반대학원,단국대학교 일반대학원,폐교,분교1,충남,충남 천안시,사립,주간,"충청남도 천안시 동남구 단대로 119 (안서동, 단국대학교천안캠퍼스)",31116,041-550-1263    ,041-550-1119        ,cms.dankook.ac.kr/web/grad, - , - , - 
2017,일반대학원,단국대학교 일반대학원,기존,제2캠퍼스,충남,충남 천안시,사립,주간,"충청남도 천안시 동남구 단대로 119 (안서동, 단국대학교천안캠퍼스)",31116,041-550-1263,041-550-1119,cms.dankook.ac.kr/web/grad,288 ,277 ,234 
2017,특수대학원,단국대학교 경영대학원,기존,본교,경기,경기 용인시,사립,야간,"경기도 용인시 수지구 죽전로 152 (죽전동, 단국대학교죽전캠퍼스)",16890,031-8005-2222~3 ,031-8021-7137     ,cms.dankook.ac.kr/web/giba,110 ,153 ,109 
2017,특수대학원,단국대학교 교육대학원,기존,본교,경기,경기 용인시,사립,야간,"경기도 용인시 수지구 죽전로 152 (죽전동, 단국대학교죽전캠퍼스)",16890,031-8005-2242~3,031-8021-7139     ,cms.dankook.ac.kr/web/gedu,128 ,314 ,115 
2017,특수대학원,단국대학교 교육대학원,기존,제2캠퍼스,충남,충남 천안시,사립,야간,"충청남도 천안시 동남구 단대로 119 (안서동, 단국대학교천안캠퍼스)",31116,031-8005-2242~3,031-8021-7139,cms.dankook.ac.kr/web/gedu,30 ,70 ,33 
2017,특수대학원,단국대학교 국제대학원,기존,본교,경기,경기 용인시,사립,야간,"경기도 용인시 수지구 죽전로 152 (죽전동, 단국대학교죽전캠퍼스)",16890,031-8005-2292,031-8021-7407,cms.dankook.ac.kr/web/ginter,25 ,50 ,39 
2017,특수대학원,단국대학교 문화예술대학원,기존,본교,경기,경기 용인시,사립,야간,"경기도 용인시 수지구 죽전로 152 (죽전동, 단국대학교죽전캠퍼스)",16890,"031-8005-2282,2284",031-8021-7140      ,cms.dankook.ac.kr/web/gdaa,150 ,174 ,119 
2017,특수대학원,단국대학교 정책경영대학원,기존,제2캠퍼스,충남,충남 천안시,사립,야간,"충청남도 천안시 동남구 단대로 119 (안서동, 단국대학교천안캠퍼스)",31116,041-550-1260~2,041-559-7817,cms.dankook.ac.kr/web/gpb,50 ,62 ,52 
2017,특수대학원,단국대학교 특수교육대학원,기존,본교,경기,경기 용인시,사립,야간,"경기도 용인시 수지구 죽전로 152 (죽전동, 단국대학교죽전캠퍼스)",16890,031-8005-2272~3,031-8021-7139,cms.dankook.ac.kr/web/gsedu,120 ,188 ,111 
2017,특수대학원,단국대학교 TESOL대학원,폐교,본교,경기,경기 용인시,사립,야간,"경기도 용인시 수지구 죽전로 152 (죽전동, 단국대학교죽전캠퍼스)",16890,031-8005-2293,031-8021-7145      ,cms.dankook.ac.kr/web/ginter, - , - , - 
2017,특수대학원,단국대학교 스포츠과학대학원,기존,제2캠퍼스,충남,충남 천안시,사립,야간,"충청남도 천안시 동남구 단대로 119 (안서동, 단국대학교천안캠퍼스)",31116,041-550-1265~6,041-559-7894,cms.dankook.ac.kr/web/gsss,45 ,21 ,14 
2017,특수대학원,단국대학교 행정법무대학원,기존,본교,경기,경기 용인시,사립,야간,"경기도 용인시 수지구 죽전로 152 (죽전동, 단국대학교죽전캠퍼스)",16890,031-8005-2232~4  ,031-8021-7138       ,gslp.dankook.ac.kr/web/gslp,120 ,136 ,105 
2017,특수대학원,단국대학교 보건복지대학원,기존,제2캠퍼스,충남,충남 천안시,사립,야간,"충청남도 천안시 동남구 단대로 119 (안서동, 단국대학교천안캠퍼스)",31116,041-550-3011~2,041-559-7934,cms.dankook.ac.kr/web/ghealth,50 ,62 ,44 
2017,특수대학원,단국대학교 부동산·건설대학원,기존,본교,경기,경기 용인시,사립,야간,"경기도 용인시 수지구 죽전로 152 (죽전동, 단국대학교죽전캠퍼스)",16890,031-8005-2297~8    ,031-8021-7146   ,grec.dankook.ac.kr/web/grec,80 ,111 ,77 
2017,특수대학원,단국대학교 정보미디어대학원,폐교,본교,경기,경기 용인시,사립,야간,"경기도 용인시 수지구 죽전로 152 (죽전동, 단국대학교죽전캠퍼스)",16890,031-8005-2262     ,031-8021-7140    ,cms.dankook.ac.kr/web/gict, - , - , - 
2017,전문대학원,단국대학교 영화콘텐츠전문대학원,기존,본교,경기,경기 용인시,사립,주간,"경기도 용인시 수지구 죽전로 152 (죽전동, 단국대학교죽전캠퍼스)",16890,031-8005-2258~9,031-8021-7249       ,dacine.dankook.ac.kr/web/dacine,40 ,30 ,23 
2017,특수대학원,단국대학교 정보·지식재산대학원,기존,본교,경기,경기 용인시,사립,야간,"경기도 용인시 수지구 죽전로 152 (죽전동, 단국대학교죽전캠퍼스)",16890,031-8005-2262,031-8021-7140,cms.dankook.ac.kr/web/gict,83 ,120 ,88 
2017,대학교,대구대학교,기존,본교,경북,경북 경산시,사립,주야간,"경상북도 경산시 진량읍 대구대로 201 (내리리, 대구대학교경산캠퍼스)",38453,053-850-5000,053-850-5449,www.daegu.ac.kr,4059 ,24696 ,4356 
2017,일반대학원,대구대학교대학원,기존,본교,경북,경북 경산시,사립,주간,"경상북도 경산시 진량읍 대구대로 201 (내리리, 대구대학교경산캠퍼스)",38453,053-850-5035,053-850-5039,grad.daegu.ac.kr/,349 ,464 ,339 
2017,특수대학원,대구대학교 교육대학원,기존,본교,경북,경북 경산시,사립,계절제,"경상북도 경산시 진량읍 대구대로 201 (내리리, 대구대학교경산캠퍼스)",38453,053-850-5044,053-850-5049,edugrad.daegu.ac.kr,170 ,205 ,132 
2017,특수대학원,대구대학교디자인대학원,기존,본교,경북,경북 경산시,사립,야간,"경상북도 경산시 진량읍 대구대로 201 (내리리, 대구대학교경산캠퍼스)",38453,053-850-5033,053-850-5039,designgrad.daegu.ac.kr/htm/main.asp,12 ,13 ,9 
2017,특수대학원,대구대학교사회복지대학원,기존,본교,경북,경북 경산시,사립,야간,"경상북도 경산시 진량읍 대구대로 201 (내리리, 대구대학교경산캠퍼스)",38453,053-850-5033,053-850-5019,socwel.daegu.ac.kr,50 ,50 ,30 
2017,특수대학원,대구대학교 재활과학대학원,기존,본교,대구,대구 남구,사립,야간,"대구광역시 남구 성당로50길 33 (대명동, 대구대학교)",42400,053-850-5034,053-850-5039,rehabgrad.daegu.ac.kr,120 ,164 ,118 
2017,특수대학원,대구대학교 특수교육대학원,기존,본교,경북,경북 경산시,사립,계절제,"경상북도 경산시 진량읍 대구대로 201 (내리리, 대구대학교경산캠퍼스)",38453,053-850-5000        ,053-850-5019        ,spedgrad.daegu.ac.kr,70 ,27 ,26 
2017,특수대학원,대구대학교 산업·행정대학원,기존,본교,대구,대구 남구,사립,야간,"대구광역시 남구 성당로50길 33 (대명동, 대구대학교)",42400,053-850-5034,053-850-5039,info.daegu.ac.kr,35 ,30 ,23 
2017,대학교,대구예술대학교,기존,본교,경북,경북 칠곡군,사립,주간,"경상북도 칠곡군 가산면 다부거문1길 202 (다부리, 대구예술대학교)",39851,054-973-5311        ,054-973-5319        ,www.dgau.ac.kr,463 ,1330 ,414 
2017,대학교,대구가톨릭대학교,기존,본교,경북,경북 경산시,사립,주야간,"경상북도 경산시 하양읍 하양로 13-13 (금락리, 대구가톨릭대학교)",38430,053-850-3114,053-359-7000,www.cu.ac.kr,2862 ,20966 ,3025 
